"L3_AF_DMSO_B_10_FITC";"L3_AF_100_ETP_11_FITC";"L3_AF_100_ETP_12_FITC";"L3_AF_Med_C_13_FITC";"L3_AF_Med_C_14_FITC";"L3_AF_DMSo_C_15_FITC";"L3_AF_DMSO_C_16_FITC";"L3_AF_100_ETP_17_FITC";"L3_AF_100_ETP_18_FITC";"L3_AF_Med_D_19_FITC";"L3_AF_Med_A_1_FITC";"L3_AF_Med_D_20_FITC";"L3_AF_DMSo_D_21_FITC";"L3_AF_DMSO_D_22_FITC";"L3_AF_100_ETP_23_FITC";"L3_AF_100_ETP_24_FITC";"L3_AF_MedA_2_FITC";"L3_AF_DMSO_A_3_FITC";"L3_AF_DMSO_A_4_FITC";"L3_AF_100_ETP_5_FITC";"L3_AF_100_ETP_6_FITC";"L3_AF_Med_B_7_FITC";"L3_AF_Med_B_8_FITC";"L3_AF_DMSO_B_9_FITC";"L3_BF_Med_1_FITC";"L3_BF_Med_2_FITC";"L3_BF_DMSO_3_FITC";"L3_BF_DMSO_4_FITC";"L3_BF_100цM_ETP_5_FITC";"L3_BF_100цM_ETP_6_FITC";"L5_AF_DMSO_B_10_FITC";"L5_AF_100_ETp_11_FITC";"L5_AF_100_ETP_12_FITC";"L5_AF_MEd_C_13_FITC";"L5_AF_Med_C_14_FITC";"L5_AF_DMSO_C_15_FITC";"L5_AF_DMSO_C_16_FITC";"L5_AF_100_ETP_17_FITC";"L5_AF_100_ETP_18_FITC";"L5_AF_Med_D_19_FITC";"L5_AF_Med_A_1_FITC";"L5_AF_Med_D_20_FITC";"L5_AF_DMSO_D_21_FITC";"L5_AF_DMSO_D_22_FITC";"L5_AF_100_ETP_23_FITC";"L5_AF_100_ETP_24_FITC";"L5_AF_Med_A_2_FITC";"L5_AF_DMSO_A_3_FITC";"L5_AF_DMSO_A_4_FITC";"L5_AF_100_ETP_5_FITC";"L5_AF_100_ETP_6_FITC";"L5_AF_Med_B_7_FITC";"L5_AF_Med_B_8_FITC";"L5_AF_DMSO_B_9_FITC";"L5_BF_Med_1_FITC";"L5_BF_Med_2_FITC";"L5_BF_DMSO_3_FITC";"L5_BF_DMSO_4_FITC";"L5_BF_100_ETP_5_FITC";"L5_BF_100_ETP_6_FITC";"L6_AF_DMSO_B_10_FITC";"L6_AF_100_ETP_11_FITC";"L6_AF_100_ETP_12_FITC";"L6_AF_Med_C_13_FITC";"L6_AF_Med_C_14_FITC";"L6_AF_DMSO_C_15_FITC";"L6_AF_DMSO_C_16_FITC";"L6_AF_100_ETP_17_FITC";"L6_AF_100_ETP_18_FITC";"L6_AF_Med_D_19_FITC";"L6_AF_MEd_A_1_FITC";"L6_AF_Med_D_20_FITC";"L6_AF_DMSO_D_21_FITC";"L6_AF_DMSO_D_22_FITC";"L6_AF_100_ETP_23_FITC";"L6_AF_100_ETP_24_FITC";"L6_AF_Med_A_2_FITC";"L6_AF_DMSO_A_3_FITC";"L6_AF_DMSO_A_4_FITC";"L6_AF_100_ETP_5_FITC";"L6_AF_100_ETP_6_FITC";"L6_AF_MEd_B_7_FITC";"L6_AF_Med_B_8_FITC";"L6_AF_DMSO_B_9_FITC";"L6_BF_Med_1_FITC";"L6_BF_Med_2_FITC";"L6_BF_DMSO_3_FITC";"L6_BF_DMSO_4_FITC";"L6_BF_100_ETP_5_FITC";"L6_BF_100_ETP_6_FITC";"L7_AF_DMSO_B_10_FITC";"L7_AF_100_ETP_11_FITC";"L7_AF_100_ETP_12_FITC";"L7_AF_Med_C_13_FITC";"L7_AF_Med_C_14_FITC";"L7_AF_DMSo_C_15_FITC";"L7_AF_DMSO_C_16_FITC";"L7_AF_100_ETP_17_FITC";"L7_AF_100_ETP_18_FITC";"L7_AF_Med_D_19_FITC";"L7_AF_Med_A_1_FITC";"L7_AF_Med_D_20_FITC";"L7_AF_DMSO_D_21_FITC";"L7_AF_DMSO_D_22_FITC";"L7_AF_100_ETp_23_FITC";"L7_AF_100_ETP_24_FITC";"L7_AF_Med_A_2_FITC";"L7_AF_DMSO_A_3_FITC";"L7_AF_DMSO_A_4_FITC";"L7_AF_100_ETP_5_FITC";"L7_AF_100_ETP_6_FITC";"L7_AF_MEd_B_7_FITC";"L7_AF_MEd_B_8_FITC";"L7_AF_DMSO_B_9_FITC";"L7_BF_MEd_1_FITC";"L7_BF_Med_2_FITC";"L7_BF_DMSO_3_FITC";"L7_BF_DMSO_4_FITC";"L7_BF_100_ETP_5_FITC";"L7_BF_100_ETP_6_FITC"
"0";"0";"0";"0";"0";"0";"0";"1";"0";NA;"0";"0";"0";"0";"1";"0";"0";"11";"0";"0";"1";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"19";"10";"0";"0";"0";"0";"0";NA;NA;"0";NA;"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"7";"6";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"5";"0";"0";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;"0";"3";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"3";"9"
"0";"0";"0";"0";"0";"0";"0";"1";"6";NA;"0";"0";"0";"0";"16";"0";"0";"0";"0";"9";"2";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";"0";"5";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";NA;NA;"0";NA;"0";NA;"0";"11";"0";"0";"5";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"5";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;"5";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"7";"9"
"0";"0";"0";"0";"0";"0";"0";"12";"15";NA;"0";"0";"0";"0";"14";"0";"0";"0";"0";"4";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"6";"0";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"11";"8";"0";"1";"13";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"10";"9"
"0";"0";"16";"0";"0";"0";"0";"0";"1";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"7";"1";"1";"0";"0";NA;"0";"0";"0";"0";"0";"0";NA;"8";NA;NA;"0";NA;"0";NA;"0";"10";"0";"0";"3";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"8";"7";"0";"0";"0";"12";"38";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3";"3";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;"1";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"27";"12"
"0";"1";"10";"0";"0";"0";"0";"0";"5";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"14";"0";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"0";"0";"0";"6";NA;"0";"0";"0";"0";"22";NA;"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"15";"7"
"0";"0";"0";"0";"0";"0";"0";"1";"0";NA;"0";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"9";"0";"0";"0";"0";NA;"0";"0";"5";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"6";"10";"0";"0";"0";"24";"2";"0";"0";"0";"0";"0";"0";"0";"9";"16";"0";"5";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"7";"9"
"0";"0";"23";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"2";"0";"0";"0";"3";"0";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"5";"6";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"3";"27";"0";"6";NA;"0";"0";"0";"0";"7";NA;"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"3";"41";"0";"0";"0";"0";"0";"0";"0";"12";"14";"0";"0";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"24";"6"
"0";"4";"0";"0";"0";"0";"0";"1";"0";NA;"0";"0";"0";"0";"11";"23";"0";"0";"0";"5";"15";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"0";"3";"0";"6";NA;"0";"0";"0";"0";"25";NA;"0";"0";"0";"0";"0";"13";"20";"0";"0";"0";"8";"6";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;NA;"4";"0";"0";"0";"0";"1";NA;"0";"0";"0";"0";"0";"0";"24";"10"
"0";"0";"11";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"13";"0";"0";"0";"0";"3";"10";"0";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"0";"11";"0";"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"9";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"10";"0";"0";"0";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;NA;"14";"0";"0";"0";"0";"2";NA;"0";"0";"0";"0";"0";"0";"6";"9"
"0";"17";"0";"0";"0";"0";"0";"0";"15";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"2";"5";"0";"0";"0";"11";"8";"0";"0";"0";"0";"0";"0";"0";"9";"8";"0";"0";"14";NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;NA;"15";"0";"0";"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"12";"0"
"0";NA;"0";"0";"0";"0";"0";"19";NA;NA;"0";"0";"0";"0";"0";"0";"0";"0";"0";NA;"0";NA;"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";NA;"0";NA;"3";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;"0";NA;NA;NA;NA;NA;NA;"0";"22";NA;"0";"39";NA;NA;"0";"0";"0";NA;NA;"0";"0";NA;"0";"0";"12";"0";"0";"0";NA;"5";"12";"0";NA;"0";"0";"0";"0";"0";"8";"15";NA;NA;NA;NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"11";"22"
"0";NA;"3";"0";"0";"0";"0";"1";NA;NA;NA;NA;"0";"0";"0";"0";"0";NA;"0";NA;"6";NA;"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";NA;"0";NA;"0";NA;NA;"0";NA;NA;"28";NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";NA;"0";"0";NA;NA;"0";"0";NA;NA;NA;NA;NA;NA;"0";"0";"2";"0";"0";"0";NA;"27";"9";NA;NA;"0";"0";"0";NA;"0";NA;"1";NA;NA;NA;NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";NA;"0";"0";"0";"0";"0";"0";"4";"16"
"0";NA;NA;NA;"0";NA;NA;"5";NA;NA;NA;NA;NA;"0";"0";"0";"0";NA;"0";NA;"0";NA;"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";NA;"0";NA;"0";NA;NA;"0";NA;NA;"0";NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;"10";NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;"2";"8";"0";"0";NA;"0";NA;NA;NA;"0";NA;"0";NA;"0";NA;"7";NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;"0";"2";NA;"0";"0";"0";"0";"0";"0";"8";"1"
"0";NA;NA;NA;"0";NA;NA;"9";NA;NA;NA;NA;NA;"0";NA;"7";"0";NA;"0";NA;"0";NA;"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";NA;NA;NA;"7";NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;"18";NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";NA;"11"
"0";NA;NA;NA;"0";NA;NA;"5";NA;NA;NA;NA;NA;"0";NA;"0";NA;NA;"0";NA;"0";NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";NA;NA;NA;"0";NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;"0";NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;"0";NA;"7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;"0";NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;"0";NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA
